time,seconds_elapsed,z,y,x
1696508907953076700,131.48207666015625,0.04565906524658203,-1.0089516639709473,0.8124699592590332
1696508907968885000,131.49788500976564,2.2106475830078125,-0.7273430824279785,2.4268958568573
1696508907984784600,131.51378466796876,2.8307113647460938,-0.08969497680664062,2.953258514404297
1696508908000592600,131.52959252929688,2.130308151245117,0.935042142868042,2.1393494606018066
1696508908016492300,131.5454921875,0.9951019287109375,1.6000418663024902,1.1700775623321533
1696508908032239400,131.5612392578125,1.1637487411499023,1.7394862174987793,0.8140108585357666
1696508908048078000,131.577078125,2.9065933227539062,1.3915023803710938,0.9253256320953369
1696508908063977700,131.59297778320314,5.031750679016113,0.7683308124542236,1.5779476165771484
1696508908079785700,131.60878564453125,6.0297088623046875,0.536139965057373,2.164517402648926
1696508908095655000,131.6246550292969,4.911404609680176,1.6803474426269531,1.3856501579284668
1696508908111432400,131.64043237304688,3.398625373840332,2.386359691619873,0.0826566219329834
1696508908127271200,131.6562712402344,3.46044921875,1.4445066452026367,2.021876811981201
1696508908143140400,131.6721403808594,4.385501861572266,-0.6436827182769775,3.7252097129821777
1696508908158948400,131.6879482421875,5.9494476318359375,-3.3815441131591797,5.861690521240234
1696508908174848000,131.70384790039063,6.40769100189209,-5.500484466552734,6.46621036529541
1696508908190686700,131.71968676757814,4.434040069580078,-5.936322212219238,4.822234153747559
1696508908206464300,131.73546435546876,1.612502098083496,-5.2739057540893555,1.5058658123016357
1696508908222394400,131.75139428710938,-0.3975968360900879,-3.8940420150756836,-2.218287944793701
1696508908238172000,131.767171875,-2.2489476203918457,-2.518488883972168,-5.301591873168945
1696508908254071600,131.78307153320313,-3.616819381713867,-1.7226533889770508,-5.992682456970215
1696508908269879800,131.7988798828125,-3.301091194152832,-1.5346839427947998,-4.504546165466309
1696508908285718300,131.81471826171875,-1.468942642211914,-2.0948381423950195,-1.8371293544769287
1696508908301618000,131.83061791992188,0.18123149871826172,-2.6171698570251465,0.35059118270874023
1696508908317487000,131.84648706054688,1.2030344009399414,-2.7884562015533447,1.8343195915222168
1696508908333356300,131.86235620117188,0.9630460739135742,-2.654658079147339,2.1428353786468506
1696508908349225500,131.8782255859375,-0.09032535552978516,-2.2922744750976562,1.6339919567108154
1696508908365064200,131.8940642089844,-1.935753345489502,-1.9476799964904785,0.8345766067504883
1696508908380963800,131.9099638671875,-4.028252124786377,-1.8093793392181396,-0.042282819747924805
1696508908396802300,131.92580224609375,-5.577805042266846,-1.5333070755004883,-0.6249303817749023
1696508908412641000,131.94164111328126,-6.1962127685546875,-1.4320909976959229,-1.5216257572174072
1696508908428479500,131.9574794921875,-4.81687068939209,-1.3208749294281006,-1.4505927562713623
1696508908444318200,131.97331811523438,-3.129072666168213,-1.3382837772369385,-1.129631757736206
1696508908460157000,131.9891569824219,-1.8525004386901855,-1.16156005859375,-0.8329520225524902
1696508908475995400,132.00499536132813,-0.7440996170043945,-0.9077742099761963,-0.6918458938598633
1696508908491834000,132.02083422851564,0.5806374549865723,-0.6074013710021973,-0.5055320262908936
1696508908507642000,132.03664208984375,1.5051074028015137,-0.10595846176147461,-0.19986820220947266
1696508908523480800,132.05248071289063,1.7644238471984863,0.7536101341247559,-0.18031096458435059
1696508908539380500,132.06838037109375,1.3966574668884277,1.5747942924499512,-0.256136417388916
1696508908555188500,132.0841884765625,0.8891468048095703,2.3389525413513184,-0.20506501197814941
1696508908571088100,132.10008813476563,1.6551318168640137,2.518322467803955,-0.06471943855285645
1696508908586866000,132.1158659667969,3.5137929916381836,2.3463430404663086,0.33597493171691895
1696508908602704400,132.13170434570313,5.514178276062012,2.303152561187744,0.6217672824859619
1696508908618604000,132.14760400390625,6.159846782684326,2.57720947265625,0.2741427421569824
